,Unnamed: 0,instance_id,annotator_id,text,politeness,gender,race,age,occupation,education,split,scaled_rating
13126,23357,2454,472,"We are delayed got another 30 mins on the runway.
I hear tim has huge problems.",2.0,Man,White,54-59,Self-employed,College degree,train,-1.0395700303461544
13127,23358,1571,472,"Hi again, here is the attachment, see below, that I forgot to add,  so sorry for the confusion, regards.",4.0,Man,White,54-59,Self-employed,College degree,train,0.5510032390329863
13128,23359,727,472,the request i put in for you was rejected by stephanie sever. want me to call and raise hell?,1.0,Man,White,54-59,Self-employed,College degree,train,-1.8348566650357248
13129,23361,1197,472,"I won't be able to have a burrito next week unfortunately. I have a General Meeting at Ojai. 

- SilenceoftheMiddle.pdf",2.0,Man,White,54-59,Self-employed,College degree,train,-1.0395700303461544
13130,23362,1331,472,"FYI.  Silicon Manufacturer Group's comments on interruptible rates, etc.",2.0,Man,White,54-59,Self-employed,College degree,train,-1.0395700303461544
13131,23363,2805,472,bitch - you have to let me see them!,1.0,Man,White,54-59,Self-employed,College degree,train,-1.8348566650357248
13132,23365,738,472,"Ask your boss to get you one of these. You're not a part of my cost center!
H
Heather Kroll",1.0,Man,White,54-59,Self-employed,College degree,train,-1.8348566650357248
13133,23367,849,472,"Is there anyone interested in working with my team on my three daylights Feb 22nd thru 24th? It is next weekend fri,sat & sun.
ED",3.0,Man,White,54-59,Self-employed,College degree,train,-0.24428339565658402
13134,23369,2392,472,Would you mind walking me out please?,3.0,Man,White,54-59,Self-employed,College degree,train,-0.24428339565658402
13135,23371,2890,472,"i only gave kmb 1350 of my 2700 huevos.  talk all you want
humpdog, who smacked you around at the beginning of the season?
fear my huevos, as everybody else does (except for mark, he'd
probably want to suck on them)",1.0,Man,White,54-59,Self-employed,College degree,train,-1.8348566650357248
13136,23372,2363,472,"Szanowny Panie Kaminski!!!
Bardzo dziekuje za okazana pomoc!
Mimo wielu bledow, ktore popelnilismy, a przede wszystkim to, ze zglosilismy
sie do Pana Astramowicza zbyt pozno, bardzo nam pomogl. European LEadership
Development Seminar 2000 w Polsce sie odbedzie, i postaramy sie, zeby bylo
to wydarzenie na wysokim poziomie!!!
Jeszcze raz bardzo dziekuje i postaram sie aby nastepne mozliwe informacje o
naszych projektach szybciej docieraly do firmy takiej jak Enron, a w
szczegolnosci do takiej osoby jak Pan i Pan Jarek Astramowicz.
Bardzo dziekuje
Z powazaniem
Andrzej Wodnicki",5.0,Man,White,54-59,Self-employed,College degree,train,1.3462898737225568
13137,23373,3636,472,"Ken,  Attached is the revised agency agreement.  I accepted all you changes 
you forwarded earlier and added an indemnity section.  Please review and let  
me know if you want to discuss.",3.0,Man,White,54-59,Self-employed,College degree,train,-0.24428339565658402
13138,23374,518,472,Which location are you speaking of? I am a little lost. Can you give me an example?,2.0,Man,White,54-59,Self-employed,College degree,train,-1.0395700303461544
13139,23375,576,472,"Ad valorems do not necessarily decrease as a result of depreciation, because 
millage rates and a current years reassessment also are part of the 
calculation. 
Have they asked for this?",2.0,Man,White,54-59,Self-employed,College degree,train,-1.0395700303461544
13140,23376,380,472,"I have an all day meeting on Thursday and Friday.  Can we do this meeting on 
a different day.
Thanks",3.0,Man,White,54-59,Self-employed,College degree,train,-0.24428339565658402
13141,23378,2663,472,Do you know if this project is completed. I need to compare the two in order to move forward.,2.0,Man,White,54-59,Self-employed,College degree,train,-1.0395700303461544
13142,23379,3032,472,"Rob --
We thought we should include you as a recipient on this Legal Risk memo re repair of the turbine failure in Cuiaba.   
EDD",2.0,Man,White,54-59,Self-employed,College degree,train,-1.0395700303461544
13143,23380,3556,472,"Hey, how's everything with you. Your boy Gore is something else. Let's see if we can get together over the Christmas holidays - me, you, Gloria and Tommy. Really looking forward to seeing you guys. 



Take Care,

Kevin - West Palm Beach voters..doc",4.0,Man,White,54-59,Self-employed,College degree,train,0.5510032390329863
13144,23383,1586,472,"Frank,
Thanks for your message. We are confirming  a meeting in  your office at 4:00 p.m., 
Tuesday, next week. What about a dinner at 7:00?  
Vince",3.0,Man,White,54-59,Self-employed,College degree,train,-0.24428339565658402
13145,23385,1270,472,This one very expensive. Are we sure there's no other cheaper price than this?,2.0,Man,White,54-59,Self-employed,College degree,train,-1.0395700303461544
13146,23386,768,472,Please review the attachment at your earliest convenience and let me know if you have any changes to the proposed document. The final document will provide a starting place for the year-end process so I'd greatly appreciate and value your input.,3.0,Man,White,54-59,Self-employed,College degree,train,-0.24428339565658402
13147,23387,2688,472,"Are you interested in purchasing some $84 ENE Calls? I hope your day is going well. Have you reached a decision about your trip? Please tell me what time you plan on arriving home this evening, I would be happy to touch base with you then.

Thank you,

Chris",4.0,Man,White,54-59,Self-employed,College degree,train,0.5510032390329863
13148,23388,789,472,"I received an invoice from Corestaff for the day that Christina worked.  Do I need to do something with the invoice, or will she be paid automatically?",3.0,Man,White,54-59,Self-employed,College degree,train,-0.24428339565658402
13149,23389,1219,472,"I like Coyote LLC and Black Hills LLC, but not Spruce.",2.0,Man,White,54-59,Self-employed,College degree,train,-1.0395700303461544
13150,23390,1938,472,Could you please take me off your email list?  I have requested to be removed from the list previously but I am still receiving the emails.  Thank you very much.,4.0,Man,White,54-59,Self-employed,College degree,train,0.5510032390329863
13151,23391,2086,472,"thanks so much - i am going to write her in addition to sending the 
invitation since it looks like she wont be in town anyway.",3.0,Man,White,54-59,Self-employed,College degree,train,-0.24428339565658402
13152,23392,1848,472,"Not pigs, please refer to the color pink, which I find quite lovely and reminiscent of your delightful personality. Thank you for your understanding, and please know that I appreciate you. And love you.

Warm regards,

Angelica Paez",5.0,Man,White,54-59,Self-employed,College degree,train,1.3462898737225568
13153,23393,3172,473,"You are going to be so very mad at me, but I have lost my ATM card.  Can you cancel my card.  I think this proves that I am no allowed to have an ATM card in the future.  Call me.",2.0,Man,White,54-59,Employed,College degree,train,-1.0395700303461544
13154,23394,1252,473,"So what's the situation? Did your swamp? Under pressure? Did some shit hit the fan or what? It might be too dangerous for you to drink your double at this time. But seriously, let me know when you are free to go hunt some Java.",2.0,Man,White,54-59,Employed,College degree,train,-1.0395700303461544
13155,23395,2523,473,Could you please log on to IM so I can astound you with my witty remarks?,3.0,Man,White,54-59,Employed,College degree,train,-0.24428339565658402
13156,23396,1286,473,In order for your team to win Joe would need to score 9 points. Huggins is rolling his defense which brings in an additional 12 points.,3.0,Man,White,54-59,Employed,College degree,train,-0.24428339565658402
13157,23398,3408,473,how many ounces does that little runt bailey weigh?,2.0,Man,White,54-59,Employed,College degree,train,-1.0395700303461544
13158,23399,2479,473,"FROM STEVE KEAN:  PLEASE DO NOT COPY OR FOWARD THIS EMAIL
           DRAFT=20",2.0,Man,White,54-59,Employed,College degree,train,-1.0395700303461544
13159,23400,1867,473,"I'm at my new desk on the 4th floor.  I'm here, my computer is here, but it looks like my phone has not been activated.  So I don't know when I'll be able to call and aggravate you.  Email aggravations just aren't the same.
Please try to think of some of our old conversations, especially those where you would look up and to the left uttering ""oh my GOD!"".",2.0,Man,White,54-59,Employed,College degree,train,-1.0395700303461544
13160,23406,2842,473,How come? I am annoyed with one of my friends right now so it has been really hard to keep up with you.,2.0,Man,White,54-59,Employed,College degree,train,-1.0395700303461544
13161,23407,1000,473,"Attached please find the referenced lists.  I am not sending the list for 
4/5/00 because all of the counterparties on that list were Credit declines.  
I have responded for Australia Legal on the 4/7/00 list.  Remember, no credit 
derivatives approved unless specifically indicated (which none are).",3.0,Man,White,54-59,Employed,College degree,train,-0.24428339565658402
13162,23409,3410,473,"i heard your nickname in highschool was the ""virgin surgeon""",2.0,Man,White,54-59,Employed,College degree,train,-1.0395700303461544
13163,23410,2280,473,Who will take care of the boys during book club?,2.0,Man,White,54-59,Employed,College degree,train,-1.0395700303461544
13164,23412,2353,473,"I respect you, and look forward to spending more time together.",4.0,Man,White,54-59,Employed,College degree,train,0.5510032390329863
13165,23413,325,473,"Your just pissed because I was right about that recruit all along.
PL",2.0,Man,White,54-59,Employed,College degree,train,-1.0395700303461544
13166,23414,2179,473,You made me laugh so I want to hear you sing,3.0,Man,White,54-59,Employed,College degree,train,-0.24428339565658402
13167,23415,2300,473,"Hi TK, 



I am writing to follow up on this project per Dennis's request. Would you kindly let me know about the terms of the gas location and also Sid's operating pressure and volume conditions? Please let me know if it is going to be a receipt or delivery at TW's system. In addition would you be able to request an overall scope and cost estimate that ties this gas to TW? I appreciate your handling on this matter. Please let me know if you need my assistance in any way. 



Many thanks!



Mansoor",4.0,Man,White,54-59,Employed,College degree,train,0.5510032390329863
13168,23418,2633,473,I'm going to be on my A-game since I am very determined.,3.0,Man,White,54-59,Employed,College degree,train,-0.24428339565658402
13169,23422,1455,473,"John, attached is the memo you asked me to prepare outlining the legal risks 
associated with the PPAs.  You will recall in Andre's presentation he 
included two pages entitled ""Risks and Mitigants"" that touch on many 
additional risks associated with the PPAs.
Please let me know if you have any questions.",4.0,Man,White,54-59,Employed,College degree,train,0.5510032390329863
13170,23423,3085,473,"Wow, I honestly dome remember Monterey.  I must've missed it while I was curled up in the back seat.  Man was it cold!  I can't wait to see it.  The photos of it look awesome!",3.0,Man,White,54-59,Employed,College degree,train,-0.24428339565658402
13171,23424,162,473,"Tana, Not really urgent, but...I have a second user applying for this company. 

I show them as notopen for trade - is this still correct? 

Thanks,

Camille",3.0,Man,White,54-59,Employed,College degree,train,-0.24428339565658402
13172,23425,730,473,"I saw this too.  Is this just more stumping by ""concerned"" politicians in a congressional election year ( I can't remember what party Brady is with).  Is it going to be a meaningful meeting or just an ""open mic"" bitch session.  I'd pass and read the results in the paper (media is invited) or the web site.",2.0,Man,White,54-59,Employed,College degree,train,-1.0395700303461544
13173,23426,3192,473,"Hello,

I am sorry, but I do not think I know the Larry Campbell you are trying to reach. You might be reaching the wrong person.",4.0,Man,White,54-59,Employed,College degree,train,0.5510032390329863
13174,23427,3252,473,"Dear mike,

This is what peopl;e in the industry see.

love,

 vince",2.0,Man,White,54-59,Employed,College degree,train,-1.0395700303461544
13175,23428,1988,473,"Good morning,



I am just getting in touch to let you know that I have not yet received your data forms. This information is really important in order to schedule the move, so it would be great if you could get that to me ASAP. If you have any questions, please feel free to call me. 



Thanks, 



Tammy

x36583",2.0,Man,White,54-59,Employed,College degree,train,-1.0395700303461544
13176,23429,1679,473,"We can do better, we should be able to overcome Youngstown stae.",2.0,Man,White,54-59,Employed,College degree,train,-1.0395700303461544
13177,23430,1982,473,"We all have e-mail lists that include some people but not others.  We need 
one master list to make sure that w/o the daily calls the information is 
getting to the right people.  
Marcia, could you please work to build one list that we can all copy?
Jim",2.0,Man,White,54-59,Employed,College degree,train,-1.0395700303461544
13178,23431,2263,473,"I haven't checked my home voicemail, since I am still in DC. Would you be able to do a phone call now instead?

Jim",3.0,Man,White,54-59,Employed,College degree,train,-0.24428339565658402
13179,23434,300,473,Look at the cc. My mistake. ,4.0,Man,White,54-59,Employed,College degree,train,0.5510032390329863
13180,23435,1145,473,"John,



It looks like we have reached an understanding, but since Dennis did say that Enron should be included for any big packages, you may want to call Dennis just to double check that we're all on the same page.",3.0,Man,White,54-59,Employed,College degree,train,-0.24428339565658402
13181,23437,503,473,"(See attached file: Bible Stories Prospectus.doc)  (See attached file:
Bible Stories Sample.doc)
John,
Don't get bogged down. Just go as deep as you want then skip to the next
chapter.
Wayne
207-1305
(See attached file: Bible Stories Prospectus.doc)
(See attached file: Bible Stories Sample.doc)
 - Bible Stories Prospectus.doc 
 - Bible Stories Sample.doc",2.0,Man,White,54-59,Employed,College degree,train,-1.0395700303461544
13182,23440,520,473,"Dear Energy Committee Members,



I hope this message finds you well. Please find attached the Interim Opinion signed by Commissioners Henry M. Duque and Richard A. Bilas regarding the suspension of Direct Access. I thought it would be useful for your information.



Thank you!",4.0,Man,White,54-59,Employed,College degree,train,0.5510032390329863
13183,23444,3142,474,"Sara and team,
On February 5, 2001 I sent to Legal, copies of Enron Financial Confirms that 
were altered by Counterparties (AEP, NRG Power, Cargill-Alliant, NYSEG, 
Merchant Energy, Mirant, Constellation, Rochester).  Just checking the status 
of the various issues, and to see if you needed any further information 
pertaining to the documents.  If possible, can you please let us know who is 
handling the various Counterparties so we can go directly to the appropriate 
person with inquiries in the future.
Thanks for your help.
Stephanie Piwetz
Enron Power Marketing, Inc
x 39210",5.0,Woman,Asian,60-64,Unemployed,College degree,train,1.3462898737225568
13184,23445,1732,474,"I wouldn't stick around for someone that thinks U of O football is more 
important than getting married.  So, we should hang out sometime soon or 
something.  Boy do I have a ton of shit to tell you about.",1.0,Woman,Asian,60-64,Unemployed,College degree,train,-1.8348566650357248
13185,23451,2736,474,"Now, I think you shouldn't feel bad about talking about how his wife is. Just tell she is not beautiful.",1.0,Woman,Asian,60-64,Unemployed,College degree,train,-1.8348566650357248
13186,23453,2118,474,I'm sorry I missed your message last night. I was already asleep when you called. I will pick you up at 8:30 tonight.,5.0,Woman,Asian,60-64,Unemployed,College degree,train,1.3462898737225568
13187,23455,1082,474,"Here's the new password for the customer list for Meco:
DFCUSLSTPUMKIN11
If this doesn't work you may have to call Meco since you're listed as the primary contact.",3.0,Woman,Asian,60-64,Unemployed,College degree,train,-0.24428339565658402
13188,23459,1101,474,"In addition to the ISO derating its own available transmission capacity 
(exporting) at the California Oregon Border (so that people can't buy 
transmission from the ISO to export power) the ISO is now threatening to cut 
our exports from California using transmission rights that we have purchased 
from a muni that is not part of the ISO's grid.",1.0,Woman,Asian,60-64,Unemployed,College degree,train,-1.8348566650357248
13189,23461,3135,474,"Folks,
We are getting very close on an agreement with Intergen.  In the interest of having as many eyes on this as possible, can all of you please review this and we will meet next week to review any remaining concerns.
Thanks,
Tom",2.0,Woman,Asian,60-64,Unemployed,College degree,train,-1.0395700303461544
13190,23464,191,474,"Please do not send disgusting emails to me. You people need to concentrate
on doing your work and not waste time with this ""horse play"".
Please do not refer to me in such context. This is completely untrue and you
will be hearing from my lawyer.
Regards
Chris Hatcher",1.0,Woman,Asian,60-64,Unemployed,College degree,train,-1.8348566650357248
13191,23465,3697,474,"Folks,

Tennessee Gas Pipeline has made a bankruptcy filing that is attached below. Besides the normal complaints, they are claiming that we have not nominated since the petition date, or paid for firm storage service (Is our storage gas out of Bear Creek and did ENA pay for the storage service that was used?). The last four pages of the filing has a listing of the contracts that Tennessee has indicated are still active. I will contact EES about their contracts.

If you could think back and summarize the facts, I would really appreciate it.

Thanks,

Ruth",4.0,Woman,Asian,60-64,Unemployed,College degree,train,0.5510032390329863
13192,23470,769,474,"



I’m too upset right now to deal with there’s anything just please give me some time",1.0,Woman,Asian,60-64,Unemployed,College degree,train,-1.8348566650357248
13193,23471,3153,474,"(I don't understand what the message is trying to convey, but I'll give it a whirl)



You always make me laugh, so I would love to hear you sing!",2.0,Woman,Asian,60-64,Unemployed,College degree,train,-1.0395700303461544
13194,23472,3284,474,"Well I don't think that you can just take away the dinner offer. I just don't want to get you

in trouble with Dave.",2.0,Woman,Asian,60-64,Unemployed,College degree,train,-1.0395700303461544
13195,23473,441,474,Chet...did you RSVP? It was not clear if you did or didn't. Let me know...,1.0,Woman,Asian,60-64,Unemployed,College degree,train,-1.8348566650357248
13196,23474,2049,474,"Under section four it shows where we cashed Account 6&7 to pay Mary.  It 
shows
entire balance but we only paid out $40,000.
Next question, we moved the money out of Dad's IRA's prior to death,  so we do
not have to show this right.",1.0,Woman,Asian,60-64,Unemployed,College degree,train,-1.8348566650357248
13197,23475,3672,474,THANK YOU VERY MUCH. I WILL EMAIL YOU WHEN I SHIP THE CARD.MARK,2.0,Woman,Asian,60-64,Unemployed,College degree,train,-1.0395700303461544
13198,23476,894,474,"Hi Rick, just wanted to let you know that there's been a slight change in my schedule. I'll be in the office until Wednesday, so let me know if that works for you. If not, we can plan to continue our discussions next week. Have a great holiday, and I look forward to hearing from you soon. Best regards, Clark.",5.0,Woman,Asian,60-64,Unemployed,College degree,train,1.3462898737225568
13199,23477,3083,474,What are your plans for this weekend? ISU is on ESPN2 at 7PM your time Saturday. How much snow did the mountains end up getting? Get ready for N.O.,2.0,Woman,Asian,60-64,Unemployed,College degree,train,-1.0395700303461544
13200,23478,483,474,Give me a call when you get the chance. ,1.0,Woman,Asian,60-64,Unemployed,College degree,train,-1.8348566650357248
13201,23480,2993,474,"Hi, I hope you're doing well. Check this out; reading Martha Stewart could make me rich. Haha!",1.0,Woman,Asian,60-64,Unemployed,College degree,train,-1.8348566650357248
13202,23482,1659,474,"what does that mean?
   
	Enron North America Corp.",1.0,Woman,Asian,60-64,Unemployed,College degree,train,-1.8348566650357248
13203,23483,3133,474,"Hey,

I already have it. By the way what kind of trouble are you getting into today?",1.0,Woman,Asian,60-64,Unemployed,College degree,train,-1.8348566650357248
13204,23484,643,474,"THANK YOU MATT!  I LOVE THE CARD AND HAD LOTS OF FUN WITH IT!
Grandma",3.0,Woman,Asian,60-64,Unemployed,College degree,train,-0.24428339565658402
13205,23486,1342,474,"Hi Greg,



FYI, I went to the meeting to look at valuing some of the outstanding contracts. It will take some time to make sure that we have the correct forward prices on some of these contracts. I will report back to you soon how all that is going and prepare written summaries to you as soon as I can. I hope this helps.



Thanks!

Ben",4.0,Woman,Asian,60-64,Unemployed,College degree,train,0.5510032390329863
13206,23487,2834,474,"Why do you keep changing your e-mail address?
How were your first few days back at school?  You haven't burned down your 
home making class, have you?  Anyway, hope you have fun this weekend.
Adios, 
D",2.0,Woman,Asian,60-64,Unemployed,College degree,train,-1.0395700303461544
13207,23489,3423,474,"Mike Maggi resigned this morning, he was offered a better salary with our top competitor. However, someone reminded Lavo that he's still under contract. Any advice? I'd really appreciate it.",3.0,Woman,Asian,60-64,Unemployed,College degree,train,-0.24428339565658402
13208,23490,2610,474,"I suggest we give GE a time line for completing each of the break out

contracts. If you think differently, let me know your opinion.



I'm unfamiliar with the individual project requirements, so can I please get your help? I believe City of Austin is ready to go as soon as the

form is complete, and it could be a great candidate for working on

immediately. 



I know the ESA project has some time sensitivity as well.

Please let me know what you think.

Kay",3.0,Woman,Asian,60-64,Unemployed,College degree,train,-0.24428339565658402
13209,23492,1607,474,"A fewof you have let me know that I did not attach the attachments.  Sorry, 
see below.",2.0,Woman,Asian,60-64,Unemployed,College degree,train,-1.0395700303461544
13210,23493,1246,475,"The songs of Tram are as follows, but you can title them anyway you want.

Wasn't me

Spin Spin

Barbie Girl

Look at us now

Ecstasy

Silence",4.0,Woman,White,>65,Unemployed,Graduate degree,train,0.5510032390329863
13211,23494,3567,475,"I'm not sure I understand it.  I wonder if they mean payment in full has been 
made as of the time of the assignment.
I'm clearing some other stuff off my desk so I can get to this, hopefully 
this afternoon.
Kay",4.0,Woman,White,>65,Unemployed,Graduate degree,train,0.5510032390329863
13212,23499,897,475,Are you at all worried that this starts the move to zone rates in the market area? Are we worried about having competitive Zone E/F rates?,4.0,Woman,White,>65,Unemployed,Graduate degree,train,0.5510032390329863
13213,23501,1014,475,I find it interesting that people who are overweight like to wear clothes that are tight or not very modest. I also don't understand why the people who are naked are all brunettes. ,2.0,Woman,White,>65,Unemployed,Graduate degree,train,-1.0395700303461544
13214,23503,2474,475,"Hey Shirley, 



Could you please send my itinerary to Ludmila? Here is her email: Ludkam@aol.com



Thanks, Vince",5.0,Woman,White,>65,Unemployed,Graduate degree,train,1.3462898737225568
13215,23504,2640,475,"Valery,



Thank you so much for your words of comfort during these unusual times, I appreciate it a lot.



Best,

Vince",5.0,Woman,White,>65,Unemployed,Graduate degree,train,1.3462898737225568
13216,23507,2637,475,Hi there! I am still a bit upset that you chose celebrating Natalie's birthday over partying with me. perhaps we can get together this weekend. Friday night I will attend the office Christmas party; I will spend Saturday night in the hot tub with some random women. Would you be interested in joining me?,1.0,Woman,White,>65,Unemployed,Graduate degree,train,-1.8348566650357248
13217,23508,53,475,why are you staying with her parents?  won't that kill some of your fun?  how good was the deal?,3.0,Woman,White,>65,Unemployed,Graduate degree,train,-0.24428339565658402
13218,23509,3030,475,"Dear Jon,



I apologize for the inconvenience, but I am unable to come to work tomorrow.  Fortunately I was able to secure the help of Joslyn and Kate to handle the Lindsay Park deal.  I would be most appreciative if you could email the pricing directly to her since I will be unable to attend.",5.0,Woman,White,>65,Unemployed,Graduate degree,train,1.3462898737225568
13219,23511,73,475,"Daren,

This is one of the deals which you told me to zero out. Unfortunately, I do

not allocate PGEV. Also, Sherlyn has actualized PGEV and she has the

support from the pipeline for the 1746918 volume. Please let me know if I

had missed something in our conversation. 

Thanks

Thu",3.0,Woman,White,>65,Unemployed,Graduate degree,train,-0.24428339565658402
13220,23512,2165,475,i have been thinking about you all morning. Would you like lunch today. Please pick a place to eat and we can meet at 12. ,3.0,Woman,White,>65,Unemployed,Graduate degree,train,-0.24428339565658402
13221,23513,1841,475,"I'm amused by the joke you mentioned as your favorite, even though it wasn't mine. Perhaps we have highly distinct tastes when it comes to our comedy tastes. How would you like me to handle this question?

",4.0,Woman,White,>65,Unemployed,Graduate degree,train,0.5510032390329863
13222,23514,324,475,"Hey all!

We've gone back to CAPS starting today, which includes running the Enpower to CAPS report as usual. This will give us a better opportunity to work out and bugs in FSP and simultaneously improve our methodology.

Thanks!

Bill",5.0,Woman,White,>65,Unemployed,Graduate degree,train,1.3462898737225568
13223,23515,3177,475,"Hi,



Well, here I am at work, sitting at my desk talking about contracts and energy.  However, in my head I'm thinking about your kisses, caresses and waking up with you in the morning.  That is so wonderful.



You make me feel so special, beautiful and cherished.  I'd love to play hooky with you during your shutdown.  It would be lovely to have a completely lazy day with you, just vegging, reading, snacking, keeping my feet warm, petting the cats, watching movies and snuggling by the fireplace.  How does that sound?



Do you think we could get together Christmas Eve?  Do you have any special plans?



Bye, my special one,



Kitten",5.0,Woman,White,>65,Unemployed,Graduate degree,train,1.3462898737225568
13224,23516,3444,475,"I hope this message finds you well. I wanted to touch base regarding the recent promotion memo from Friday and make sure that you are aware of the latest updates.



We have elected some new Managing Directors, and I wanted to ensure that they are properly acknowledged. They will be added to the existing list of Managing Directors under the heading ""Other Managing Directors.""



Thank you for your attention to this matter, and please let me know if you have any questions or concerns.



Best regards,",5.0,Woman,White,>65,Unemployed,Graduate degree,train,1.3462898737225568
13225,23517,3641,475,"I fear death is making a strong push down the backstretch. Right now its a pissing match between Watson and the banks. We are somewhat emasculated bystanders. 
Mitch",3.0,Woman,White,>65,Unemployed,Graduate degree,train,-0.24428339565658402
13226,23518,2846,475,are you going to do  your halloween party or what?  i will start telling jill and her friends.  i think you should do it.  i will help you out with everything on it.,2.0,Woman,White,>65,Unemployed,Graduate degree,train,-1.0395700303461544
13227,23519,2109,475,"We ain't done yet.  I expect more shit completed by the end of the day.  The ball is in my court now.
JV",2.0,Woman,White,>65,Unemployed,Graduate degree,train,-1.0395700303461544
13228,23522,1875,475,"Wow, you're really on top of your game today! I appreciate your positive feedback. ",5.0,Woman,White,>65,Unemployed,Graduate degree,train,1.3462898737225568
13229,23523,1617,475,everyone wants to go.  we will get a huge group to go.,4.0,Woman,White,>65,Unemployed,Graduate degree,train,0.5510032390329863
13230,23524,140,475,"Hello. I registered for this one day class. I was unable to secure a place in the ""Structuring Power Transactions"" class for Nov. 10 and 11 and I am waitlisted. Can you provide me with more information on this? Thanks. Sara",4.0,Woman,White,>65,Unemployed,Graduate degree,train,0.5510032390329863
13231,23525,2116,475,"                                                            MIKE "" GRIFF "" GRIFFITH

                                                             ODESSA PUMPS & EQUIPMENT ,INC.

                                                                 915-333-2817

                                                                   griff@odessapumps.com

JOHN, NO MATTER WHAT HAPPENS , I LOVE YOU VERY MUCH AND YOUHAVE NO REASON TO APOLOGIZE.

I AM VERY PROUD TO CALL YOU MY BROTHER . THANKS FOR THE NOTE. I

APPRECIATE YOU THINKING OF ME VERY MUCH. I'LL BE IN TOUCH!!!!!",5.0,Woman,White,>65,Unemployed,Graduate degree,train,1.3462898737225568
13232,23527,838,475,"As requested, I have attached my Reliant Energy schedule. I send this at least twice weekly to the people on the list below. I'm only doing business with them at one point and they are making money off Enron. But he has agreed to give me a little operational flexibility over the weekends if I need it. I send them a wire every Thursday, unless its like this week where prices ran up and I had to send it on Wednesday. ",4.0,Woman,White,>65,Unemployed,Graduate degree,train,0.5510032390329863
13233,23528,131,475,did i tell you that you sure know how to whine.,4.0,Woman,White,>65,Unemployed,Graduate degree,train,0.5510032390329863
13234,23529,1348,475,"Greetings,

I believe you previously said the FED Board would inform you before increasing rates another time. It is okay though. How are you feeling today? As for me, I am a little tired due to an unwanted call last night. It deprived me of some much needed sleep. 

I will see you soon,

Swig",4.0,Woman,White,>65,Unemployed,Graduate degree,train,0.5510032390329863
13235,23531,2072,475,"Lindsay, the attached content packet is hereby approved by me on behalf of the legal department, subject to the following:
(1)  This document -- the ""Tender Instruction Schedule"" -- is to go on the garden page
 
(2)  The attached gtc's are approved by me on behalf of the legal department, and are ready to upload.  I note that these gtc's have the general ""Collateral Arrangement"" provisions (Section 13) for EOL gtc's.  If credit approves certain counterparties for whom we do not need this Section 13, let me know if you need me to do anything re that.",4.0,Woman,White,>65,Unemployed,Graduate degree,train,0.5510032390329863
13236,23532,1995,475,"Enbridge is going to send me an invoice tonight or tomorrow. They have been sending us an invoice each month. I know we owe money on this and I hope it os not more than what we are making on the deal.

 I'll get back to you.",4.0,Woman,White,>65,Unemployed,Graduate degree,train,0.5510032390329863
13237,23534,2954,475,"Just to let you know, the credit department is reviewing the file. They are trying to determine whether this entity could possibly be eligible for exchange transactions. 



As soon as I get any information, I will definitely be in contact.



Thank you for your patience in this matter.



Sara",4.0,Woman,White,>65,Unemployed,Graduate degree,train,0.5510032390329863
13238,23535,934,475,DAMN.  I hate it when I do that!,2.0,Woman,White,>65,Unemployed,Graduate degree,train,-1.0395700303461544
13239,23536,3089,475,ARE YOU...    Being Harassed by Your Creditors?  Drowning in Credit Card Debt?  Behind on Medical Bills?  Falling Behind on Your Payments?  Borrowing From One Card to Pay Another    ...THEN DEBT CONSOLIDATION CAN HELP YOU!     CLICK HERE FOR MORE INFORMATION      REDUCE YOUR DEBT 60% WITHOUT A LOAN!!!,2.0,Woman,White,>65,Unemployed,Graduate degree,train,-1.0395700303461544
13240,23541,1217,475,I kinda like Coyote LLC and Black Hills LLC (no spruce).,3.0,Woman,White,>65,Unemployed,Graduate degree,train,-0.24428339565658402
13241,23542,3380,475,"Could you please email me the names of the officers of Enrow MW, LLC?
Thanks,
Kay",5.0,Woman,White,>65,Unemployed,Graduate degree,train,1.3462898737225568
13242,23543,1621,476,Looking forward to a great match this week. May the best team win!,5.0,Woman,White,54-59,Employed,College degree,train,1.3462898737225568
13243,23545,1624,476,"Where do we go? 8 may be few mins late.
Vince",2.0,Woman,White,54-59,Employed,College degree,train,-1.0395700303461544
13244,23547,425,476,"My recollection is that we did this on purpose - that the industry works this 
way for all participants (or nearly all) so we built our documents to reflect 
that practice.  Do I remember correctly?",4.0,Woman,White,54-59,Employed,College degree,train,0.5510032390329863
13245,23548,360,476,"Start Date: 2/1/02; DayAhead market;  DayAhead schedule download failed. Manual intervention required.
    LOG MESSAGES:
Error: Crawler lifetime exceeded.",2.0,Woman,White,54-59,Employed,College degree,train,-1.0395700303461544
13246,23549,2552,476,I am thinking about the what and who but i have not come up with that yet. I will keep focusing on it until i have a solution.,5.0,Woman,White,54-59,Employed,College degree,train,1.3462898737225568
13247,23550,3514,476,"i almost sent you that one.  that is hilarious.  that is what i dressed up as 
one year for halloween.",3.0,Woman,White,54-59,Employed,College degree,train,-0.24428339565658402
13248,23552,2669,476,"Motorcross does sound like a blast, but I'm pretty beat and leaning towards going home and passing out. Bummer my roommates gone for the weekend, could get a little lonely. Oh well, I hope there's some good tv on. 

-Mat",2.0,Woman,White,54-59,Employed,College degree,train,-1.0395700303461544
13249,23555,1654,476,"Steve,
Thank you for the update.  The need is still great for this disk space.  
Phillip",5.0,Woman,White,54-59,Employed,College degree,train,1.3462898737225568
